state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Georgia,GA,Quitman,13239,Democrat,Hillary Clinton,193,0.91
Georgia,GA,Quitman,13239,Democrat,Bernie Sanders,15,0.071
Georgia,GA,Rabun,13241,Republican,Donald Trump,1732,0.45899999999999996
Georgia,GA,Rabun,13241,Republican,Marco Rubio,771,0.204
Georgia,GA,Rabun,13241,Republican,Ted Cruz,716,0.19
Georgia,GA,Rabun,13241,Republican,Ben Carson,277,0.073
Georgia,GA,Rabun,13241,Republican,John Kasich,210,0.055999999999999994
Georgia,GA,Rabun,13241,Democrat,Hillary Clinton,397,0.541
Georgia,GA,Rabun,13241,Democrat,Bernie Sanders,326,0.444
Georgia,GA,Randolph,13243,Republican,Donald Trump,411,0.5870000000000001
Georgia,GA,Randolph,13243,Republican,Ted Cruz,124,0.177
Georgia,GA,Randolph,13243,Republican,Marco Rubio,79,0.113
Georgia,GA,Randolph,13243,Republican,Ben Carson,50,0.071
Georgia,GA,Randolph,13243,Republican,John Kasich,16,0.023
Georgia,GA,Randolph,13243,Democrat,Hillary Clinton,690,0.895
Georgia,GA,Randolph,13243,Democrat,Bernie Sanders,71,0.092
Georgia,GA,Richmond,13245,Republican,Donald Trump,5543,0.368
Georgia,GA,Richmond,13245,Republican,Ted Cruz,4294,0.285
Georgia,GA,Richmond,13245,Republican,Marco Rubio,3265,0.217
Georgia,GA,Richmond,13245,Republican,Ben Carson,1136,0.075
Georgia,GA,Richmond,13245,Republican,John Kasich,653,0.043
Georgia,GA,Richmond,13245,Democrat,Hillary Clinton,16269,0.8170000000000001
Georgia,GA,Richmond,13245,Democrat,Bernie Sanders,3578,0.18
Georgia,GA,Rockdale,13247,Republican,Donald Trump,3785,0.41
Georgia,GA,Rockdale,13247,Republican,Ted Cruz,2336,0.253
Georgia,GA,Rockdale,13247,Republican,Marco Rubio,2136,0.23199999999999998
Georgia,GA,Rockdale,13247,Republican,Ben Carson,492,0.053
Georgia,GA,Rockdale,13247,Republican,John Kasich,364,0.039
Georgia,GA,Rockdale,13247,Democrat,Hillary Clinton,7930,0.78
Georgia,GA,Rockdale,13247,Democrat,Bernie Sanders,2212,0.218
Georgia,GA,Schley,13249,Republican,Donald Trump,331,0.428
Georgia,GA,Schley,13249,Republican,Ted Cruz,223,0.28800000000000003
Georgia,GA,Schley,13249,Republican,Marco Rubio,110,0.142
Georgia,GA,Schley,13249,Republican,Ben Carson,74,0.096
Georgia,GA,Schley,13249,Republican,John Kasich,23,0.03
Georgia,GA,Schley,13249,Democrat,Hillary Clinton,146,0.8340000000000001
Georgia,GA,Schley,13249,Democrat,Bernie Sanders,25,0.14300000000000002
Georgia,GA,Screven,13251,Republican,Donald Trump,801,0.45799999999999996
Georgia,GA,Screven,13251,Republican,Ted Cruz,380,0.217
Georgia,GA,Screven,13251,Republican,Marco Rubio,327,0.187
Georgia,GA,Screven,13251,Republican,Ben Carson,144,0.08199999999999999
Georgia,GA,Screven,13251,Republican,John Kasich,71,0.040999999999999995
Georgia,GA,Screven,13251,Democrat,Hillary Clinton,771,0.8109999999999999
Georgia,GA,Screven,13251,Democrat,Bernie Sanders,166,0.175
Georgia,GA,Seminole,13253,Republican,Donald Trump,754,0.5379999999999999
Georgia,GA,Seminole,13253,Republican,Ted Cruz,263,0.188
Georgia,GA,Seminole,13253,Republican,Marco Rubio,247,0.17600000000000002
Georgia,GA,Seminole,13253,Republican,Ben Carson,79,0.055999999999999994
Georgia,GA,Seminole,13253,Republican,John Kasich,36,0.026000000000000002
Georgia,GA,Seminole,13253,Democrat,Hillary Clinton,470,0.8440000000000001
Georgia,GA,Seminole,13253,Democrat,Bernie Sanders,81,0.145
Georgia,GA,Spalding,13255,Republican,Donald Trump,4257,0.42700000000000005
Georgia,GA,Spalding,13255,Republican,Ted Cruz,2436,0.245
Georgia,GA,Spalding,13255,Republican,Marco Rubio,1936,0.19399999999999998
Georgia,GA,Spalding,13255,Republican,Ben Carson,774,0.078
Georgia,GA,Spalding,13255,Republican,John Kasich,422,0.042
Georgia,GA,Spalding,13255,Democrat,Hillary Clinton,3129,0.7859999999999999
Georgia,GA,Spalding,13255,Democrat,Bernie Sanders,820,0.20600000000000002
Georgia,GA,Stephens,13257,Republican,Donald Trump,1726,0.415
Georgia,GA,Stephens,13257,Republican,Marco Rubio,919,0.221
Georgia,GA,Stephens,13257,Republican,Ted Cruz,883,0.212
Georgia,GA,Stephens,13257,Republican,Ben Carson,372,0.08900000000000001
Georgia,GA,Stephens,13257,Republican,John Kasich,157,0.038
Georgia,GA,Stephens,13257,Democrat,Hillary Clinton,460,0.607
Georgia,GA,Stephens,13257,Democrat,Bernie Sanders,284,0.375
Georgia,GA,Stewart,13259,Republican,Donald Trump,213,0.5589999999999999
Georgia,GA,Stewart,13259,Republican,Ted Cruz,85,0.223
Georgia,GA,Stewart,13259,Republican,Marco Rubio,37,0.09699999999999999
Georgia,GA,Stewart,13259,Republican,Ben Carson,22,0.057999999999999996
Georgia,GA,Stewart,13259,Republican,John Kasich,14,0.037000000000000005
Georgia,GA,Stewart,13259,Democrat,Hillary Clinton,460,0.9
Georgia,GA,Stewart,13259,Democrat,Bernie Sanders,46,0.09
Georgia,GA,Sumter,13261,Republican,Donald Trump,1381,0.45899999999999996
Georgia,GA,Sumter,13261,Republican,Ted Cruz,690,0.22899999999999998
Georgia,GA,Sumter,13261,Republican,Marco Rubio,548,0.182
Georgia,GA,Sumter,13261,Republican,Ben Carson,235,0.078
Georgia,GA,Sumter,13261,Republican,John Kasich,115,0.038
Georgia,GA,Sumter,13261,Democrat,Hillary Clinton,1960,0.8240000000000001
Georgia,GA,Sumter,13261,Democrat,Bernie Sanders,404,0.17
Georgia,GA,Talbot,13263,Republican,Donald Trump,368,0.535
Georgia,GA,Talbot,13263,Republican,Ted Cruz,162,0.235
Georgia,GA,Talbot,13263,Republican,Marco Rubio,73,0.106
Georgia,GA,Talbot,13263,Republican,Ben Carson,54,0.078
Georgia,GA,Talbot,13263,Republican,John Kasich,24,0.035
Georgia,GA,Talbot,13263,Democrat,Hillary Clinton,852,0.867
Georgia,GA,Talbot,13263,Democrat,Bernie Sanders,120,0.122
Georgia,GA,Taliaferro,13265,Republican,Donald Trump,102,0.518
Georgia,GA,Taliaferro,13265,Republican,Ted Cruz,48,0.244
Georgia,GA,Taliaferro,13265,Republican,Marco Rubio,24,0.122
Georgia,GA,Taliaferro,13265,Republican,John Kasich,10,0.051
Georgia,GA,Taliaferro,13265,Republican,Ben Carson,8,0.040999999999999995
Georgia,GA,Taliaferro,13265,Democrat,Hillary Clinton,236,0.8640000000000001
Georgia,GA,Taliaferro,13265,Democrat,Bernie Sanders,35,0.128
Georgia,GA,Tattnall,13267,Republican,Donald Trump,1089,0.426
Georgia,GA,Tattnall,13267,Republican,Ted Cruz,725,0.284
Georgia,GA,Tattnall,13267,Republican,Marco Rubio,457,0.179
Georgia,GA,Tattnall,13267,Republican,Ben Carson,166,0.065
Georgia,GA,Tattnall,13267,Republican,John Kasich,84,0.033
Georgia,GA,Tattnall,13267,Democrat,Hillary Clinton,518,0.7609999999999999
Georgia,GA,Tattnall,13267,Democrat,Bernie Sanders,153,0.225
Georgia,GA,Taylor,13269,Republican,Donald Trump,550,0.517
Georgia,GA,Taylor,13269,Republican,Ted Cruz,204,0.192
Georgia,GA,Taylor,13269,Republican,Marco Rubio,141,0.133
Georgia,GA,Taylor,13269,Republican,Ben Carson,123,0.11599999999999999
Georgia,GA,Taylor,13269,Republican,John Kasich,29,0.027000000000000003
Georgia,GA,Taylor,13269,Democrat,Hillary Clinton,476,0.877
Georgia,GA,Taylor,13269,Democrat,Bernie Sanders,62,0.114
Georgia,GA,Telfair,13271,Republican,Donald Trump,626,0.515
Georgia,GA,Telfair,13271,Republican,Ted Cruz,212,0.174
Georgia,GA,Telfair,13271,Republican,Marco Rubio,171,0.141
Georgia,GA,Telfair,13271,Republican,Ben Carson,133,0.109
Georgia,GA,Telfair,13271,Republican,John Kasich,51,0.042
Georgia,GA,Telfair,13271,Democrat,Hillary Clinton,426,0.8109999999999999
Georgia,GA,Telfair,13271,Democrat,Bernie Sanders,91,0.17300000000000001
Georgia,GA,Terrell,13273,Republican,Donald Trump,649,0.5589999999999999
Georgia,GA,Terrell,13273,Republican,Ted Cruz,249,0.214
Georgia,GA,Terrell,13273,Republican,Marco Rubio,138,0.11900000000000001
Georgia,GA,Terrell,13273,Republican,Ben Carson,71,0.061
Georgia,GA,Terrell,13273,Republican,John Kasich,30,0.026000000000000002
Georgia,GA,Terrell,13273,Democrat,Hillary Clinton,804,0.8809999999999999
Georgia,GA,Terrell,13273,Democrat,Bernie Sanders,105,0.115
Georgia,GA,Thomas,13275,Republican,Donald Trump,2649,0.4
Georgia,GA,Thomas,13275,Republican,Ted Cruz,1557,0.235
Georgia,GA,Thomas,13275,Republican,Marco Rubio,1306,0.19699999999999998
Georgia,GA,Thomas,13275,Republican,Ben Carson,669,0.10099999999999999
Georgia,GA,Thomas,13275,Republican,John Kasich,316,0.048
Georgia,GA,Thomas,13275,Democrat,Hillary Clinton,2053,0.782
Georgia,GA,Thomas,13275,Democrat,Bernie Sanders,551,0.21
Georgia,GA,Tift,13277,Republican,Donald Trump,2697,0.478
Georgia,GA,Tift,13277,Republican,Ted Cruz,1286,0.228
Georgia,GA,Tift,13277,Republican,Marco Rubio,920,0.163
Georgia,GA,Tift,13277,Republican,Ben Carson,433,0.077
Georgia,GA,Tift,13277,Republican,John Kasich,226,0.04
Georgia,GA,Tift,13277,Democrat,Hillary Clinton,1151,0.759
Georgia,GA,Tift,13277,Democrat,Bernie Sanders,344,0.22699999999999998
Georgia,GA,Toombs,13279,Republican,Donald Trump,1513,0.41700000000000004
Georgia,GA,Toombs,13279,Republican,Ted Cruz,861,0.237
Georgia,GA,Toombs,13279,Republican,Marco Rubio,727,0.2
Georgia,GA,Toombs,13279,Republican,Ben Carson,346,0.095
Georgia,GA,Toombs,13279,Republican,John Kasich,119,0.033
Georgia,GA,Toombs,13279,Democrat,Hillary Clinton,562,0.762
Georgia,GA,Toombs,13279,Democrat,Bernie Sanders,166,0.225
Georgia,GA,Towns,13281,Republican,Donald Trump,1356,0.46
Georgia,GA,Towns,13281,Republican,Marco Rubio,608,0.20600000000000002
Georgia,GA,Towns,13281,Republican,Ted Cruz,588,0.2
Georgia,GA,Towns,13281,Republican,Ben Carson,196,0.067
Georgia,GA,Towns,13281,Republican,John Kasich,168,0.057
Georgia,GA,Towns,13281,Democrat,Hillary Clinton,312,0.529
Georgia,GA,Towns,13281,Democrat,Bernie Sanders,266,0.451
Georgia,GA,Treutlen,13283,Republican,Donald Trump,437,0.542
Georgia,GA,Treutlen,13283,Republican,Ted Cruz,184,0.228
Georgia,GA,Treutlen,13283,Republican,Marco Rubio,97,0.12
Georgia,GA,Treutlen,13283,Republican,Ben Carson,67,0.083
Georgia,GA,Treutlen,13283,Republican,John Kasich,9,0.011000000000000001
Georgia,GA,Treutlen,13283,Democrat,Hillary Clinton,300,0.8220000000000001
Georgia,GA,Treutlen,13283,Democrat,Bernie Sanders,58,0.159
Georgia,GA,Troup,13285,Republican,Donald Trump,4140,0.434
Georgia,GA,Troup,13285,Republican,Ted Cruz,2236,0.23399999999999999
Georgia,GA,Troup,13285,Republican,Marco Rubio,1782,0.187
Georgia,GA,Troup,13285,Republican,Ben Carson,828,0.087
Georgia,GA,Troup,13285,Republican,John Kasich,395,0.040999999999999995
Georgia,GA,Troup,13285,Democrat,Hillary Clinton,3357,0.789
Georgia,GA,Troup,13285,Democrat,Bernie Sanders,850,0.2
Georgia,GA,Turner,13287,Republican,Donald Trump,652,0.569
Georgia,GA,Turner,13287,Republican,Ted Cruz,247,0.21600000000000003
Georgia,GA,Turner,13287,Republican,Marco Rubio,119,0.10400000000000001
Georgia,GA,Turner,13287,Republican,Ben Carson,82,0.07200000000000001
Georgia,GA,Turner,13287,Republican,John Kasich,31,0.027000000000000003
Georgia,GA,Turner,13287,Democrat,Hillary Clinton,330,0.789
Georgia,GA,Turner,13287,Democrat,Bernie Sanders,81,0.19399999999999998
Georgia,GA,Twiggs,13289,Republican,Donald Trump,594,0.551
Georgia,GA,Twiggs,13289,Republican,Ted Cruz,266,0.247
Georgia,GA,Twiggs,13289,Republican,Marco Rubio,124,0.115
Georgia,GA,Twiggs,13289,Republican,Ben Carson,50,0.046
Georgia,GA,Twiggs,13289,Republican,John Kasich,35,0.032
Georgia,GA,Twiggs,13289,Democrat,Hillary Clinton,818,0.8640000000000001
Georgia,GA,Twiggs,13289,Democrat,Bernie Sanders,118,0.125
Georgia,GA,Union,13291,Republican,Donald Trump,2691,0.456
Georgia,GA,Union,13291,Republican,Ted Cruz,1412,0.239
Georgia,GA,Union,13291,Republican,Marco Rubio,1037,0.17600000000000002
Georgia,GA,Union,13291,Republican,Ben Carson,414,0.07
Georgia,GA,Union,13291,Republican,John Kasich,270,0.046
Georgia,GA,Union,13291,Democrat,Hillary Clinton,573,0.563
Georgia,GA,Union,13291,Democrat,Bernie Sanders,417,0.41
Georgia,GA,Upson,13293,Republican,Donald Trump,1910,0.48700000000000004
Georgia,GA,Upson,13293,Republican,Ted Cruz,800,0.204
Georgia,GA,Upson,13293,Republican,Marco Rubio,625,0.159
Georgia,GA,Upson,13293,Republican,Ben Carson,427,0.109
Georgia,GA,Upson,13293,Republican,John Kasich,109,0.027999999999999997
Georgia,GA,Upson,13293,Democrat,Hillary Clinton,1236,0.8079999999999999
Georgia,GA,Upson,13293,Democrat,Bernie Sanders,280,0.183
Georgia,GA,Walker,13295,Republican,Donald Trump,4208,0.42200000000000004
Georgia,GA,Walker,13295,Republican,Marco Rubio,2157,0.21600000000000003
Georgia,GA,Walker,13295,Republican,Ted Cruz,2102,0.21100000000000002
Georgia,GA,Walker,13295,Republican,Ben Carson,971,0.09699999999999999
Georgia,GA,Walker,13295,Republican,John Kasich,414,0.040999999999999995
Georgia,GA,Walker,13295,Democrat,Hillary Clinton,1009,0.53
Georgia,GA,Walker,13295,Democrat,Bernie Sanders,867,0.455
Georgia,GA,Walton,13297,Republican,Donald Trump,7910,0.41600000000000004
Georgia,GA,Walton,13297,Republican,Ted Cruz,5883,0.309
Georgia,GA,Walton,13297,Republican,Marco Rubio,3440,0.18100000000000002
Georgia,GA,Walton,13297,Republican,Ben Carson,1046,0.055
Georgia,GA,Walton,13297,Republican,John Kasich,539,0.027999999999999997
Georgia,GA,Walton,13297,Democrat,Hillary Clinton,2309,0.6990000000000001
Georgia,GA,Walton,13297,Democrat,Bernie Sanders,969,0.294
Georgia,GA,Ware,13299,Republican,Donald Trump,1998,0.434
Georgia,GA,Ware,13299,Republican,Ted Cruz,1406,0.306
Georgia,GA,Ware,13299,Republican,Marco Rubio,669,0.145
Georgia,GA,Ware,13299,Republican,Ben Carson,316,0.069
Georgia,GA,Ware,13299,Republican,John Kasich,124,0.027000000000000003
Georgia,GA,Ware,13299,Democrat,Hillary Clinton,919,0.75
Georgia,GA,Ware,13299,Democrat,Bernie Sanders,284,0.23199999999999998
Georgia,GA,Warren,13301,Republican,Donald Trump,297,0.47100000000000003
Georgia,GA,Warren,13301,Republican,Ted Cruz,182,0.28800000000000003
Georgia,GA,Warren,13301,Republican,Marco Rubio,96,0.152
Georgia,GA,Warren,13301,Republican,Ben Carson,35,0.055
Georgia,GA,Warren,13301,Republican,John Kasich,13,0.021
Georgia,GA,Warren,13301,Democrat,Hillary Clinton,468,0.895
Georgia,GA,Warren,13301,Democrat,Bernie Sanders,49,0.094
Georgia,GA,Washington,13303,Republican,Donald Trump,1013,0.442
Georgia,GA,Washington,13303,Republican,Marco Rubio,499,0.218
Georgia,GA,Washington,13303,Republican,Ted Cruz,483,0.21100000000000002
Georgia,GA,Washington,13303,Republican,Ben Carson,183,0.08
Georgia,GA,Washington,13303,Republican,John Kasich,78,0.034
Georgia,GA,Washington,13303,Democrat,Hillary Clinton,1741,0.8640000000000001
Georgia,GA,Washington,13303,Democrat,Bernie Sanders,256,0.127
Georgia,GA,Wayne,13305,Republican,Donald Trump,2033,0.457
Georgia,GA,Wayne,13305,Republican,Ted Cruz,1159,0.261
Georgia,GA,Wayne,13305,Republican,Marco Rubio,665,0.15
Georgia,GA,Wayne,13305,Republican,Ben Carson,335,0.075
Georgia,GA,Wayne,13305,Republican,John Kasich,165,0.037000000000000005
Georgia,GA,Wayne,13305,Democrat,Hillary Clinton,700,0.732
Georgia,GA,Wayne,13305,Democrat,Bernie Sanders,236,0.247
Georgia,GA,Webster,13307,Republican,Donald Trump,191,0.518
Georgia,GA,Webster,13307,Republican,Ted Cruz,85,0.23
Georgia,GA,Webster,13307,Republican,Marco Rubio,46,0.125
Georgia,GA,Webster,13307,Republican,Ben Carson,24,0.065
Georgia,GA,Webster,13307,Republican,John Kasich,14,0.038
Georgia,GA,Webster,13307,Democrat,Hillary Clinton,170,0.895
Georgia,GA,Webster,13307,Democrat,Bernie Sanders,18,0.095
Georgia,GA,Wheeler,13309,Republican,Donald Trump,283,0.501
Georgia,GA,Wheeler,13309,Republican,Ted Cruz,116,0.205
Georgia,GA,Wheeler,13309,Republican,Marco Rubio,80,0.142
Georgia,GA,Wheeler,13309,Republican,Ben Carson,61,0.10800000000000001
Georgia,GA,Wheeler,13309,Republican,John Kasich,15,0.027000000000000003
Georgia,GA,Wheeler,13309,Democrat,Hillary Clinton,177,0.8590000000000001
Georgia,GA,Wheeler,13309,Democrat,Bernie Sanders,26,0.126
Georgia,GA,White,13311,Republican,Donald Trump,2715,0.45299999999999996
Georgia,GA,White,13311,Republican,Ted Cruz,1511,0.252
Georgia,GA,White,13311,Republican,Marco Rubio,1049,0.175
Georgia,GA,White,13311,Republican,Ben Carson,421,0.07
Georgia,GA,White,13311,Republican,John Kasich,232,0.039
Georgia,GA,White,13311,Democrat,Hillary Clinton,498,0.524
Georgia,GA,White,13311,Democrat,Bernie Sanders,440,0.46299999999999997
Georgia,GA,Whitfield,13313,Republican,Donald Trump,5945,0.466
Georgia,GA,Whitfield,13313,Republican,Marco Rubio,2672,0.21
Georgia,GA,Whitfield,13313,Republican,Ted Cruz,2292,0.18
Georgia,GA,Whitfield,13313,Republican,Ben Carson,1134,0.08900000000000001
Georgia,GA,Whitfield,13313,Republican,John Kasich,555,0.044000000000000004
Georgia,GA,Whitfield,13313,Democrat,Hillary Clinton,1536,0.5329999999999999
Georgia,GA,Whitfield,13313,Democrat,Bernie Sanders,1307,0.45399999999999996
Georgia,GA,Wilcox,13315,Republican,Donald Trump,602,0.552
Georgia,GA,Wilcox,13315,Republican,Ted Cruz,292,0.268
Georgia,GA,Wilcox,13315,Republican,Marco Rubio,104,0.095
Georgia,GA,Wilcox,13315,Republican,Ben Carson,59,0.054000000000000006
Georgia,GA,Wilcox,13315,Republican,John Kasich,18,0.016
Georgia,GA,Wilcox,13315,Democrat,Hillary Clinton,302,0.868
Georgia,GA,Wilcox,13315,Democrat,Bernie Sanders,41,0.11800000000000001
Georgia,GA,Wilkes,13317,Republican,Donald Trump,734,0.486
Georgia,GA,Wilkes,13317,Republican,Ted Cruz,332,0.22
Georgia,GA,Wilkes,13317,Republican,Marco Rubio,279,0.185
Georgia,GA,Wilkes,13317,Republican,Ben Carson,95,0.063
Georgia,GA,Wilkes,13317,Republican,John Kasich,48,0.032
Georgia,GA,Wilkes,13317,Democrat,Hillary Clinton,702,0.821
Georgia,GA,Wilkes,13317,Democrat,Bernie Sanders,141,0.165
Georgia,GA,Wilkinson,13319,Republican,Donald Trump,611,0.47600000000000003
Georgia,GA,Wilkinson,13319,Republican,Ted Cruz,333,0.259
Georgia,GA,Wilkinson,13319,Republican,Marco Rubio,166,0.129
Georgia,GA,Wilkinson,13319,Republican,Ben Carson,115,0.09
Georgia,GA,Wilkinson,13319,Republican,John Kasich,34,0.026000000000000002
Georgia,GA,Wilkinson,13319,Democrat,Hillary Clinton,832,0.833
Georgia,GA,Wilkinson,13319,Democrat,Bernie Sanders,155,0.155
Georgia,GA,Worth,13321,Republican,Donald Trump,1890,0.552
Georgia,GA,Worth,13321,Republican,Ted Cruz,833,0.243
Georgia,GA,Worth,13321,Republican,Marco Rubio,325,0.095
Georgia,GA,Worth,13321,Republican,Ben Carson,220,0.064
Georgia,GA,Worth,13321,Republican,John Kasich,91,0.027000000000000003
Georgia,GA,Worth,13321,Democrat,Hillary Clinton,684,0.794
Georgia,GA,Worth,13321,Democrat,Bernie Sanders,166,0.193
Idaho,ID,Ada,16001,Republican,Ted Cruz,20156,0.40299999999999997
Idaho,ID,Ada,16001,Republican,Donald Trump,15191,0.304
Idaho,ID,Ada,16001,Republican,Marco Rubio,8074,0.161
Idaho,ID,Ada,16001,Republican,John Kasich,5306,0.106
Idaho,ID,Ada,16001,Democrat,Bernie Sanders,7336,0.805
Idaho,ID,Ada,16001,Democrat,Hillary Clinton,1663,0.182
Idaho,ID,Adams,16003,Republican,Donald Trump,354,0.431
Idaho,ID,Adams,16003,Republican,Ted Cruz,292,0.355
Idaho,ID,Adams,16003,Republican,Marco Rubio,97,0.11800000000000001
Idaho,ID,Adams,16003,Republican,John Kasich,64,0.078
Idaho,ID,Adams,16003,Democrat,Bernie Sanders,48,0.696
Idaho,ID,Adams,16003,Democrat,Hillary Clinton,19,0.275
Idaho,ID,Bannock,16005,Republican,Ted Cruz,4404,0.495
Idaho,ID,Bannock,16005,Republican,Marco Rubio,2017,0.22699999999999998
Idaho,ID,Bannock,16005,Republican,Donald Trump,1711,0.192
Idaho,ID,Bannock,16005,Republican,John Kasich,494,0.055999999999999994
Idaho,ID,Bannock,16005,Democrat,Bernie Sanders,1197,0.797
Idaho,ID,Bannock,16005,Democrat,Hillary Clinton,301,0.2
Idaho,ID,Bear Lake,16007,Republican,Ted Cruz,643,0.42700000000000005
Idaho,ID,Bear Lake,16007,Republican,Donald Trump,363,0.24100000000000002
Idaho,ID,Bear Lake,16007,Republican,Marco Rubio,330,0.21899999999999997
Idaho,ID,Bear Lake,16007,Republican,John Kasich,92,0.061
Idaho,ID,Bear Lake,16007,Democrat,Bernie Sanders,25,0.6759999999999999
Idaho,ID,Bear Lake,16007,Democrat,Hillary Clinton,12,0.324
Idaho,ID,Benewah,16009,Republican,Ted Cruz,671,0.514
Idaho,ID,Benewah,16009,Republican,Donald Trump,428,0.32799999999999996
Idaho,ID,Benewah,16009,Republican,Marco Rubio,87,0.067
Idaho,ID,Benewah,16009,Republican,John Kasich,80,0.061
Idaho,ID,Benewah,16009,Democrat,Bernie Sanders,49,0.69
Idaho,ID,Benewah,16009,Democrat,Hillary Clinton,20,0.282
Idaho,ID,Bingham,16011,Republican,Ted Cruz,3471,0.49700000000000005
Idaho,ID,Bingham,16011,Republican,Marco Rubio,1761,0.252
Idaho,ID,Bingham,16011,Republican,Donald Trump,1191,0.171
Idaho,ID,Bingham,16011,Republican,John Kasich,304,0.044000000000000004
Idaho,ID,Bingham,16011,Democrat,Bernie Sanders,181,0.764
Idaho,ID,Bingham,16011,Democrat,Hillary Clinton,55,0.23199999999999998
Idaho,ID,Blaine,16013,Republican,Donald Trump,543,0.34700000000000003
Idaho,ID,Blaine,16013,Republican,Ted Cruz,370,0.237
Idaho,ID,Blaine,16013,Republican,John Kasich,358,0.22899999999999998
Idaho,ID,Blaine,16013,Republican,Marco Rubio,238,0.152
Idaho,ID,Blaine,16013,Democrat,Bernie Sanders,539,0.6829999999999999
Idaho,ID,Blaine,16013,Democrat,Hillary Clinton,249,0.316
Idaho,ID,Boise,16015,Republican,Donald Trump,691,0.429
Idaho,ID,Boise,16015,Republican,Ted Cruz,541,0.336
Idaho,ID,Boise,16015,Republican,Marco Rubio,171,0.106
Idaho,ID,Boise,16015,Republican,John Kasich,142,0.08800000000000001
Idaho,ID,Boise,16015,Democrat,Bernie Sanders,76,0.679
Idaho,ID,Boise,16015,Democrat,Hillary Clinton,36,0.321
Idaho,ID,Bonner,16017,Republican,Ted Cruz,3132,0.457
Idaho,ID,Bonner,16017,Republican,Donald Trump,2410,0.35200000000000004
Idaho,ID,Bonner,16017,Republican,John Kasich,587,0.086
Idaho,ID,Bonner,16017,Republican,Marco Rubio,509,0.07400000000000001
Idaho,ID,Bonner,16017,Democrat,Bernie Sanders,716,0.7929999999999999
Idaho,ID,Bonner,16017,Democrat,Hillary Clinton,185,0.205
